participant,list_number,date,expName,psychopyVersion,OS,frameRate,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,y,9.8957,0,1,1,1,1,"2 of 6
I understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself. I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set.  

I agree to take part on this basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,y,0.7657,0,2,2,2,1,"3 of 6
I agree that any data collected may be included in anonymous form in student theses/publications/conference presentations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,y,0.534,0,3,3,3,1,"4 of 6
I understand that a fully anonymised dataset will be deposited in public open data repositories.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,y,0.4332,0,4,4,4,1,"5 of 6
I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,y,0.3671,0,5,5,5,1,"6 of 6
I agree to take part in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,26,4,7.8487,,0.007070753,-0.392171763,1,0,0,continue_box_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,50.0435,0,0,0,0,1,Slide 1 of 8,This experiment is about using information to make decisions. Each trial will look similar to this:,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.525,0,1,1,1,1,Slide 2 of 8,"First, you should read the title of the graph.",10,0.05,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8408,0,2,2,2,1,Slide 3 of 8,Then you should look at the image. The x-axis shows the month of year. The y-axis shows the number of deaths.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3009,0,3,3,3,1,Slide 4 of 8,Data on different states using different colour schemes are shown. Higher number of deaths suggest higher severity of Covid 19.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4177,0,4,4,4,1,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate the severity of Covid 19 in the shown region.",10,-0.28,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4057,0,5,5,5,1,Slide 6 of 8,You should move the marker to indicate your response.,0,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3671,0,6,6,6,1,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3676,0,7,7,7,1,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0829,1.582828252,8.7305,0,0,0,11,1,extend,blank,E,12,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/12wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1999,1.8070708,2.2147,0,1,1,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2837,1.594949587,11.132,0,2,2,36,1,extend,label,E,37,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/37wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2203,1.623232292,7.3649,0,3,3,24,1,extend,label,E,25,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/25wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.456,1.552525222,2.4535,0,4,4,27,1,trunc,blank,E,28,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/28wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1341,1.550505051,3.5534,0,5,5,35,1,extend,blank,E,36,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/36wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7676,1.603030272,2.3895,0,6,6,10,1,trunc,blank,E,11,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/11bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0834,1.605050598,1.6196,0,7,7,13,1,trunc,label,E,14,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/14br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9018,1.542424212,2.649,0,8,8,34,1,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/35bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.059,1.53030303,2.3208,0,9,9,7,1,extend,blank,E,8,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/8wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1776,1.601010101,1.8924,0,10,10,44,1,trunc,label,E,45,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/45wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4214,1.63939397,3.0698,0,11,11,42,1,trunc,blank,E,43,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/43bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1848,1.552525222,4.5047,0,12,12,12,1,extend,label,E,13,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/13wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.674,1.861616192,4.341,0,13,13,4,1,extend,label,E,5,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/5wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2077,1.207070707,3.5524,0,14,14,1,1,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/2br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1396,1.362626355,2.9886,0,15,15,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1516,1.37070704,2.1705,0,16,16,48,1,trunc,blank,E,49,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/49wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1841,1.225252556,1.6803,0,17,17,31,1,extend,blank,E,32,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/32wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0879,1.485858648,3.2067,0,18,18,30,1,trunc,blank,E,31,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/31bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1351,1.409090909,1.8706,0,19,19,5,1,trunc,label,E,6,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/6br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1252,1.372727365,1.5627,0,20,20,37,1,trunc,label,E,38,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/38br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0682,1.39090906,2.7864,0,21,21,32,1,trunc,label,E,33,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/33wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1026,1.231313224,2.1208,0,22,22,23,1,extend,blank,E,24,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/24wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0518,1.221212214,2.7463,0,23,23,22,1,trunc,blank,E,23,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/23bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.134,1.293939456,1.6044,0,24,24,15,1,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/16wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0503,1.38080805,1.9477,0,25,25,21,1,extend,label,E,22,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/22br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2337,1.497979829,1.0376,0,26,26,18,1,trunc,blank,E,19,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/19bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0505,1.194949526,2.5164,0,27,27,43,1,extend,blank,E,44,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/44wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2164,1.221212214,1.2236,0,28,28,19,1,extend,blank,E,20,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/20wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5677,1.243434405,2.2374,0,29,29,41,1,trunc,label,E,42,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/42br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5013,1.160606153,2.3875,0,30,30,40,1,extend,label,E,41,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/41wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9882,1.427272758,2.5329,0,31,31,0,1,extend,label,E,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/1wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2003,1.594949587,2.0659,0,32,32,45,1,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/46br.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1406,1.47979798,1.3601,0,33,33,28,1,extend,label,E,29,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/29wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
28,map_generator/lists/list4.csv,2023-04-11_19h43.19.104,3rd_year_project,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1005,1.441414111,1.4372,0,34,34,49,1,extend,blank,E,50,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/50br.png,,,,,,,,,,,,,,,,,,,,,,,,,
