participant,list_number,date,expName,psychopyVersion,OS,frameRate,fbclid,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,y,0.499,0,3,3,3,1,"4 of 6
I understand that a fully anonymised dataset will be deposited in public open data repositories.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,y,0.5412,0,4,4,4,1,"5 of 6
I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,y,1.0086,0,5,5,5,1,"6 of 6
I agree to take part in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,44,4,20.6572,,-0.030555556,-0.385185242,1,0,0,continue_box_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.0508,0,0,0,0,1,Slide 1 of 8,This experiment is about using information to make decisions. Each trial will look similar to this:,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1713,0,1,1,1,1,Slide 2 of 8,"First, you should read the title of the graph.",10,0.05,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.3312,0,2,2,2,1,Slide 3 of 8,Then you should look at the image. The x-axis shows the month of year. The y-axis shows the number of deaths.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1139,0,3,3,3,1,Slide 4 of 8,Data on different states using different colour schemes are shown. Higher number of deaths suggest higher severity of Covid 19.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3657,0,4,4,4,1,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate the severity of Covid 19 in the shown region.",10,-0.28,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3712,0,5,5,5,1,Slide 6 of 8,You should move the marker to indicate your response.,0,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1768,0,6,6,6,1,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8518,0,7,7,7,1,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.443,1.312963019,9.4533,0,0,0,23,1,extend,blank,E,24,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/24wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7069,1.33703715,10.0274,0,1,1,18,1,trunc,blank,E,19,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/19bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.602,1.464814928,21.3065,0,2,2,9,1,extend,label,E,10,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/10br.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5207,1.014814843,6.6732,0,3,3,47,1,extend,blank,E,48,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/48wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3659,1.464814928,7.048,0,4,4,14,1,extend,blank,E,15,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/15bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.235,1.096296353,5.801,0,5,5,19,1,extend,blank,E,20,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/20wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0929,1.144444444,14.9727,0,6,6,40,1,extend,label,E,41,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/41wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3578,1.229629686,6.7355,0,7,7,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1909,1.209259372,3.9192,0,8,8,46,1,trunc,blank,E,47,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/47bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1175,1.229629686,4.4382,0,9,9,26,1,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/27bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1609,1.248148261,12.542,0,10,10,38,1,extend,blank,E,39,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/39bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.384,1.320370483,13.8175,0,11,11,21,1,extend,label,E,22,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/22br.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.368,1.316666667,4.5121,0,12,12,28,1,extend,label,E,29,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/29wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.822,1.251851908,29.9162,0,13,13,12,1,extend,label,E,13,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/13wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.2427,1.444444444,15.6104,0,14,14,42,1,trunc,blank,E,43,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/43bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1202,1.35,2.5788,0,15,15,49,1,extend,blank,E,50,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/50br.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3517,1.561111111,3.2568,0,16,16,44,1,trunc,label,E,45,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/45wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1211,1.572222222,6.4122,0,17,17,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5332,1.481481595,3.1541,0,18,18,17,1,trunc,label,E,18,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/18br.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8025,1.872222222,4.4098,0,19,19,45,1,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/46br.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0938,1.638888889,2.9359,0,20,20,0,1,extend,label,E,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/1wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3833,1.096296353,3.2037,0,21,21,11,1,extend,blank,E,12,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/12wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
32,map_generator/lists/list4.csv,2023-04-15_19h00.12.092,3rd_year_project,2022.2.4,Win32,19.98920583,IwAR3Llgkp_j8_9LvwJp8EADu6mRtFrlM9Gi-6gK9LycQDFf2R9-KHvXMu7rY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2917,1.324074131,2.2801,0,22,22,36,1,extend,label,E,37,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/37wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
