participant,list_number,date,expName,psychopyVersion,OS,frameRate,fbclid,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,y,0.4391,0,3,3,3,1,"4 of 6
I understand that a fully anonymised dataset will be deposited in public open data repositories.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,y,0.5235,0,4,4,4,1,"5 of 6
I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,y,0.6803,0,5,5,5,1,"6 of 6
I agree to take part in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,54,5,9.3543,,-0.029629601,-0.392592621,1,0,0,continue_box_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0251,0,0,0,0,1,Slide 1 of 8,This experiment is about using information to make decisions. Each trial will look similar to this:,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3144,0,1,1,1,1,Slide 2 of 8,"First, you should read the title of the graph.",10,0.05,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2716,0,2,2,2,1,Slide 3 of 8,Then you should look at the image. The x-axis shows the month of year. The y-axis shows the number of deaths.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3152,0,3,3,3,1,Slide 4 of 8,Data on different states using different colour schemes are shown. Higher number of deaths suggest higher severity of Covid 19.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5268,0,4,4,4,1,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate the severity of Covid 19 in the shown region.",10,-0.28,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.43,0,5,5,5,1,Slide 6 of 8,You should move the marker to indicate your response.,0,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5015,0,6,6,6,1,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0559,0,7,7,7,1,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,45.8403,1.511111111,127.6631,0,0,0,13,1,trunc,label,E,14,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/14wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3286,1.272222222,11.9619,0,1,1,15,1,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/16bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2705,1.68703715,30.1625,0,2,2,38,1,extend,blank,E,39,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/39br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.4654,1.753703817,17.7748,0,3,3,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5699,1.340740797,43.6242,0,4,4,14,1,extend,blank,E,15,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/15br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.792,1.801851908,12.7693,0,5,5,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8364,1.766666667,9.9815,0,6,6,22,1,trunc,blank,E,23,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/23br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2628,1.6,6.2644,0,7,7,32,1,trunc,label,E,33,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/33wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2137,1.238888889,8.0104,0,8,8,40,1,extend,label,E,41,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/41wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6761,1.355555556,13.1184,0,9,9,23,1,extend,blank,E,24,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/24bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1507,1.201851908,12.7525,0,10,10,19,1,extend,blank,E,20,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/20bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2439,1.283333333,6.7129,0,11,11,25,1,trunc,label,E,26,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/26wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2621,1.583333333,5.9112,0,12,12,45,1,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/46wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.2428,1.472222222,11.6774,0,13,13,44,1,trunc,label,E,45,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/45wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8484,1.505555556,20.7407,0,14,14,21,1,extend,label,E,22,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/22wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5376,1.105555556,20.5997,0,15,15,43,1,extend,blank,E,44,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/44bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4345,1.116666667,8.0963,0,16,16,8,1,trunc,label,E,9,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/9wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.7299,1.159259372,18.1225,0,17,17,26,1,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/27br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.2,1.266666667,9.5061,0,18,18,17,1,trunc,label,E,18,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/18wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3702,1.468518575,23.4737,0,19,19,42,1,trunc,blank,E,43,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/43br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4254,1.48703715,15.1056,0,20,20,30,1,trunc,blank,E,31,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/31br.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1042,1.040740797,11.8258,0,21,21,1,1,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/2wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7842,1.098148176,8.7679,0,22,22,16,1,extend,label,E,17,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/17wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
31,map_generator/lists/list3.csv,2023-04-15_18h39.59.733,3rd_year_project,2022.2.4,Win32,59.99520038,IwAR0V20288lbmNq-NnbWOYqzAqisscmJt1EXms_9K89dW-vtgsGm4vPwfKWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.582,1.488888889,10.775,0,23,23,34,1,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/35br.png,,,,,,,,,,,,,,,,,,,,,,,,,
