participant,list_number,date,expName,psychopyVersion,OS,frameRate,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,info_sheet_loop.ran,consent_key.keys,consent_key.rt,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran,consent_item,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,next_slide_key.keys,next_slide_key.rt,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,spacebar_continue.keys,spacebar_continue.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,scale,label,item_type,item_no,sentence,question,correct_option,granularity,file_path,spacebar_continue_2.keys,spacebar_continue_2.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,item_no2,sentence2,question2,correct_option2,granularity2,file_path2,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.8205,0,1,1,1,1,Slide 2 of 8,"First, you should read the title of the graph.",10,0.05,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.4119,0,2,2,2,1,Slide 3 of 8,Then you should look at the image. The x-axis shows the month of year. The y-axis shows the number of deaths.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4455,0,3,3,3,1,Slide 4 of 8,Data on different states using different colour schemes are shown. Higher number of deaths suggest higher severity of Covid 19.,10,-0.075,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2961,0,4,4,4,1,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate the severity of Covid 19 in the shown region.",10,-0.28,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.324,0,5,5,5,1,Slide 6 of 8,You should move the marker to indicate your response.,0,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.94,0,6,6,6,1,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9238,0,7,7,7,1,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.3057,1.772222307,26.5367,0,0,0,12,1,extend,label,E,13,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/13br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.1453,2,12.7664,0,1,1,0,1,extend,label,E,1,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/1br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0902,2,4.6578,0,2,2,9,1,extend,label,E,10,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/10bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4075,1.742592564,8.5441,0,3,3,22,1,trunc,blank,E,23,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/23wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.4248,1.092592593,4.2995,0,4,4,47,1,extend,blank,E,48,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/48wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.846,1.348148205,7.6929,0,5,5,19,1,extend,blank,E,20,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/20wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.9101,1.803703732,7.2889,0,6,6,13,1,trunc,label,E,14,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/14bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2649,1.225926011,2.8921,0,7,7,7,1,extend,blank,E,8,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/8wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6666,1.525925954,3.2114,0,8,8,3,1,trunc,blank,E,4,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/4wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.2611,1.796296296,10.608,0,9,9,34,1,trunc,blank,E,35,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/35wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.6735,1.111111111,5.5497,0,10,10,11,1,extend,blank,E,12,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/12wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8614,1.640740712,5.8306,0,11,11,33,1,extend,label,E,34,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/34bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.16,1.607407464,2.7948,0,12,12,20,1,trunc,label,E,21,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/21br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.5841,2,5.4688,0,13,13,39,1,trunc,blank,E,40,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/40wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3195,1.583333333,5.2364,0,14,14,14,1,extend,blank,E,15,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/15wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5697,1.161111196,11.3855,0,15,15,8,1,trunc,label,E,9,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/9br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1491,1.385185242,6.4217,0,16,16,38,1,extend,blank,E,39,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/39wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1032,1.062962991,3.3874,0,17,17,1,1,trunc,label,E,2,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/2bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.917,1.438888974,18.629,0,18,18,31,1,extend,blank,E,32,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/32wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1263,1.661111196,4.2115,0,19,19,37,1,trunc,label,E,38,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/38bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7652,1.222222222,10.5527,0,20,20,26,1,extend,blank,E,27,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/27wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.2302,1.53333339,11.6277,0,21,21,21,1,extend,label,E,22,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/22bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6528,1.62962963,3.4407,0,22,22,18,1,trunc,blank,E,19,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/19wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0013,2,2.941,0,23,23,4,1,extend,label,E,5,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/5br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0278,1.950000057,6.2185,0,24,24,45,1,extend,label,E,46,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/46bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1114,1.574074074,19.4021,0,25,25,49,1,extend,blank,E,50,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/50bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0423,1.829629686,6.7202,0,26,26,36,1,extend,label,E,37,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/37br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3633,1.659259231,9.9065,0,27,27,48,1,trunc,blank,E,49,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/49br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.7579,1.399999972,17.5717,0,28,28,15,1,trunc,blank,E,16,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/16wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.1718,1.472222222,39.4277,0,29,29,28,1,extend,label,E,29,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/29br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0905,1.207407492,3.8613,0,30,30,41,1,trunc,label,E,42,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/42bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0709,1.503703788,6.6844,0,31,31,5,1,trunc,label,E,6,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/6bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0555,1.362962935,3.9834,0,32,32,16,1,extend,label,E,17,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/17br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0488,1.675925926,5.9558,0,33,33,44,1,trunc,label,E,45,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/45br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0288,1.148148148,2.4561,0,34,34,43,1,extend,blank,E,44,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/44wg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.0007,1.207407492,5.6639,0,35,35,29,1,trunc,label,E,30,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/30bg.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1048,1.842592593,4.8854,0,36,36,32,1,trunc,label,E,33,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/33br.png,,,,,,,,,,,,,,,,,,,,,,,,,
06,map_generator/lists/list1.csv,2023-04-10_15h28.25.393,3rd_year_project,2022.2.4,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4599,1.700000057,10.5587,0,37,37,2,1,extend,blank,E,3,This graph shows the Covid 19 death rate for each month in 2021 in USA states:,How severe is Covid 19 in this region?,NA,0,map_generator/charts/3wr.png,,,,,,,,,,,,,,,,,,,,,,,,,
